Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
SolTransfer,4RPj7sF9225oLzJ3cFppqQujgm5HHAMTToZKygdCCfouHyJkWEDTQ6YDY6dqVTo8NwqzeJs4dGdzpomG2jCjexJk,1710701014,2024-03-17T18:43:34,0.000025,,,,,,,Solana,SOL,2vh2yqbzCFgrvp4TgKRKvjJVT1rUNbrSyozHyrc3CYuL,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,6.05
SolTransfer,3BGuau2DA41GQeGNXow3eCKxYdgm2gzw2WtnLFwMZMpxop4ghGCmJpcKDUvSCCiAqfW8qzSwtcbPcwucTG1ohyQH,1710700999,2024-03-17T18:43:19,0.000054,,,,,,,Solana,SOL,2hRydbgWDkdVqsgveh2KPanJEazXrHjDCKXiEGJqXc4d,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,31xpyWpocTcjt924Rg5j97CRf8ABL5hqNt2Sejqt3hTyF3i9m3yhr5TfRznpkeNNpJPAUYRmJmPTe5P5TmC2KM32,1710700997,2024-03-17T18:43:17,0.001005,,,,,,,Solana,SOL,5tzFkiKscXHK5ZXCGbXZxdw7gTjjD1mBwuoFbhUvuAi9,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,4.992
SolTransfer,2suRJbJjHrktc6AjZSHGW629EdSadZdfDgpnC38RXp7tC7MNyuvZPPJYs3YwQA1hu6qeEY7RccoSY6rq8Pw4FM5p,1710700943,2024-03-17T18:42:23,0.000025,,,,,,,Solana,SOL,4A3w9u3XynB5auXN1Vp5jba5cxPEfrZeh7n3fkitiRFu,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,ZYq65vjyGizN6jQmSiFfxP6MEtaroV577z4hpWMauDvpTWa7TTUtKG3jTWZ39V1ZBBdSNDEPkNDFYryZp6W35Li,1710700909,2024-03-17T18:41:49,0.000025,,,,,,,Solana,SOL,CAexikUxwokm9qRDzMsUkErgUfk3YrEFACbLHyLCP43b,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,4M4rxUYany12KNJBdj1GApajEMtzY5UUsvB1SDNi31F3UxzVh4RAaqMREnKH5PyTk6NNCqk2B2wJHUto5uM1VEnc,1710700886,2024-03-17T18:41:26,0.000025,,,,,,,Solana,SOL,2988mJNiBBSeRuybisdTF8YTQSLqXKpzmTpFNauPUZNb,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4fnnksc7xVY9P5HK6pP4JX4fgjAiRiqaMUVZVhsWZYJNHhC1w7tj1UuG22at9dvoX6Yq4btzy696tpGkKBncraNe,1710700884,2024-03-17T18:41:24,0.000005,,,,,,,Solana,SOL,DB3ajfPvG1qTXN6CAoHJri9JPPnjtR7fbH7YydxZTYqA,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.95
SolTransfer,BjEfyyYttDHM9Yecwu5NwvtAnwXGVVR2imSjYFGqr9aCEAab2Ra5qvqnZbXN7b7s3beBbuz8mZ58CJVZufzhso4,1710700884,2024-03-17T18:41:24,0.000025,,,,,,,Solana,SOL,7dGV1CLdbx5ZZdu7BqPbESEXa5GgKp53bhrRUdMjsSpV,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,10.3
SolTransfer,HQtrjTsPQWzEwUr7G5hGWhTyZciUUjwfVbuRnx8d8G6HriRGaNvjEAAEQDSz2d86MXYLREJnetGwsYsJ5z1MEXf,1710700883,2024-03-17T18:41:23,0.0000052,,,,,,,Solana,SOL,81xKEK2z6rVDaja57Bx7i1LZK82DEabkQrPjNNNfAaEo,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1e-9
SolTransfer,23SJYd6R5C5VkaqCU3EyDBJkNkLL54iK8ZYHZ89KCvjDeihPHugFrkzKiDXWNsBb3CofYryLCVBqrNMRiYZ3g7jp,1710700848,2024-03-17T18:40:48,0.000025,,,,,,,Solana,SOL,7qPxFBKR2TFbqQWQQmqHuh5c618zKF8HPxgDAMa5Y7r2,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.003
SolTransfer,41c9Y1GMf2waTgL2qtTrHzTLGgxDKPgCExmez7szx1xWbx8dPtAcvWS13xpXqCzXwkzaRaFEKzeY1TTu1Thk1Sdf,1710700835,2024-03-17T18:40:35,0.000025,,,,,,,Solana,SOL,2yP9btoH6mqJfS5z8iNba44QMmpsGaxq8Z6ANvbrpm2J,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.1
SolTransfer,3VvEkM8DbQZPQHt5EUxmJAQ6pUfgMgN94cE8k7CDzTQCScf9fkeGg2Dqm9exVDKDr3Ruh2ipNEfZUTXQfekzECHc,1710700825,2024-03-17T18:40:25,0.000025,,,,,,,Solana,SOL,BytrZED6S2hQyMamZD98WGgxRQeFWPQXdYREqKYTc29,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5zfpFNi9n5ggDpjovAMWzg8kUyGDmRdMZ8Mo37ioZMFbmAWJehTaNZJiZqPEd5HzeTeaFZtjrWgqoNTzn5WnorRS,1710700825,2024-03-17T18:40:25,0.000025,,,,,,,Solana,SOL,81xKR35Hy9C5nXQGQ1NDEKWMXq1gaLBEBwp5mFEp21WP,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,Y6c3SSCGP2tRx1LN63DLWU5Q26PF9gQJu4696chDxUc85f2n8pZSy6sLpgQS1E5TueYHqUHwbb7aMPNnB5rpFKR,1710700812,2024-03-17T18:40:12,0.000025,,,,,,,Solana,SOL,BBFx5gVbCLagsUHQ6RXofFe7rhQrYtj1mQGVPg2UateW,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,63cjiGmXUej2g5JZCRsM9aFsy7UReTKyLeaJqUQz8q8QGdUkkthdkTcYBXZf5AZpvdCG2gnH99bSmiSC5Ph3CfwU,1710700765,2024-03-17T18:39:25,0.000005,,,,,,,Solana,SOL,nkgToZUmBNF19dcyF2VdoW2goChscV2mjvebZ8BMtij,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,27
SolTransfer,3976k7Kb9By7hwuozigf8JoHJG6fHsRpTy9aB7CnXo1KL9FirJnjHRQBwn749w8KhP9RoqPwCuc34atatqedU38C,1710700709,2024-03-17T18:38:29,0.000025,,,,,,,Solana,SOL,BXs68WM4iQfX6bEGzFgvBeecM1XHQJCQvk18ohhXvZkb,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3jecQj81SEXyvg4DgQPLVCeLNUEN9EEYQdtpD5tF7oFWy3Zq1cv7a1yKoedQ7LP2SG6yUZJKKmZNt7DRBpnXQfiK,1710700705,2024-03-17T18:38:25,0.000025,,,,,,,Solana,SOL,7o9qPEuuzLZCof35JxLxEsnPU17MNqcBejzunWfmsHLb,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.2
SolTransfer,2vUrJkcQ1F3n18zWvbeR7AgTDjNH73jmkcxdK5WCNKqTQKRdKn1MW5AmUUevoFq6xPwwkChaYmn6LaqhsvR9RJ69,1710700657,2024-03-17T18:37:37,0.000054,,,,,,,Solana,SOL,82hG8X6iWXXYnFdQzp9DymLKuWwWpe1d7MeKHsGThVTG,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.000001
SolTransfer,4JcGap6hL5k7NCzinXZLJF9YTJhcbuCYege2QvvuiNfghkzKDp3EUXu5KeEm83c148tsbEueEfC377P2rJAHkgLe,1710700640,2024-03-17T18:37:20,0.000025,,,,,,,Solana,SOL,HrXmQjz3EHYmYKrSREBYrUaiU6zNG36ipqznpqaqKNfw,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,AatRUkgbDEwtSwvfq8xAudWa4ZkM22tvNLsnUf6No4g4fuiwK3YeuTCqcubjBx1dv4XstfpTAttjErnVomeNVRB,1710700628,2024-03-17T18:37:08,0.000025,,,,,,,Solana,SOL,3ymnSUXvoZo3Rwj3z5fLVpj29mXeQv16wgKPnWeYErEs,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2.4
SolTransfer,2FuVDMSCco5EkjLGqt5MRHURkW69d2HxPVh39K9KJCTGW4KhjZnofeGEF3wKGooxRMhPjLc51BBWVGzZxLEKSvAh,1710700600,2024-03-17T18:36:40,0.000025,,,,,,,Solana,SOL,ADcDFojEMvsJ2RZabad4yB4Ycrdz728J84UpgA6SeHh6,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2bFehdZuPhnQr9rCMKxGDTmi7rGmi4NrQDYTvaVQevyX5FtveHCTHm3TbVCjGveEL2L78mJcxp2nXxQGgHZ93dak,1710700596,2024-03-17T18:36:36,0.000025,,,,,,,Solana,SOL,EdvSV7HsJ4uC15JRsoT8cBFKJph148RrMPNe9FpQxsqK,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,Uf1UqpeUZqHtYN42Jjf8Fbkb1Vr9BtGAed8VabLba3256QXvV4dXgyH4kkzyjuZTdyuicp6CPdqHHPmHVsayai8,1710700486,2024-03-17T18:34:46,0.000025,,,,,,,Solana,SOL,6tM4iWo6exLQiSrpVhFpJDGGpNmc2kDwND8ZX3dZmwEC,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,58fovFYnarSQd9fvzLgpSPZEjS1HLBPLqusNYNZrzXN7JjNPT96jTKYg3QEneMXaJvjf897bYKu5UHdfVHd8etmn,1710700486,2024-03-17T18:34:46,0.000025,,,,,,,Solana,SOL,9Zkf3tSGwaxJWB7gvpUxJDwc2P6rTdHHaBDJ9f5HHGQU,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,10.823091156
SolTransfer,48FixpkxixJDzNHgHsqp1DxtR29YBsLyyMGYLYCwZpmHygb74Mt5iw51it9MbJeAmi4sZXJwnJ8UWheWpYqtTomH,1710700470,2024-03-17T18:34:30,0.000025,,,,,,,Solana,SOL,AFcVuprvJ57zYNkgjfvhZyAtbr3LZEdkuHDpd5brCXwE,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.08791572
SolTransfer,oXT18BeKC4Pjvfuq4udLsEMA1zssBhX6LVTevJKALHVXvckD6ibpMBg3w2tjFq2htxamV8ta2uwPdpLZ9fZ2dEa,1710700467,2024-03-17T18:34:27,0.000025,,,,,,,Solana,SOL,4EVXevTYRXF37HupFkHXsW1S7kRoAHRC3UVB4PbsQKRs,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4MRDoxPcAUMK6GiY6yYYUuj1XNmFJCebizui2ESuTX64jPDS7fRQz8Vg5z8VMPPakx9Qbn7LsvqtX2mB9ueb7vBd,1710700459,2024-03-17T18:34:19,0.000025,,,,,,,Solana,SOL,c2k4zRhmRUGT4vwxxwdcA1fuoJWWSaczCiSNSZwNQ9m,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3uyt223Z1MthTZdpkN9FkEBiTrEVdChy8nAH3FmvcJrzxTZPGmheJyhKEVQjHhLoDQLhUrLhEoixEPpFywCtGpa6,1710700459,2024-03-17T18:34:19,0.000025,,,,,,,Solana,SOL,5BpR1J794o6qpdpcUuJFJLkHNTYGGPEjixMy3gLtqkam,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.001
SolTransfer,2avWgrapRf1A6Ksi5Ax1jqxJmy5HvN7B8w74yQXFAASknbvJpirdyd7KaAfpXhXJ7ob65TEs5Y73NpKsEKho5Sgt,1710700435,2024-03-17T18:33:55,0.000025,,,,,,,Solana,SOL,6VDMZwSiBjFYnxrfRqf3emhQzWCXMz5iXNtgnVJkH1Tj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2K4B8h6yeJ9iqUsEbfs8EzSqovyxe1VfZSjE3asLYbe8oXKZ67ygn6ZYaH7kkJkTcYw4ziUEt6rutVvxypKM9deV,1710700435,2024-03-17T18:33:55,0.000025,,,,,,,Solana,SOL,Gty5b2rYkoW54F435KNkb7J9gfqNkpLJg8vLLMifCJNe,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.001
SolTransfer,3K3fGRzEwPwFHpTiTfL2n65KKGtJoVsnR1rweEkZY97UoLHVYVUuvR5W3gJRAQYEAmFeHMVvekqxoj3q14e9uZC,1710700432,2024-03-17T18:33:52,0.000025,,,,,,,Solana,SOL,GwMktVFQ35yYxb6mxFg7dmSMKvJj7vQJe5fGZaTtL3BW,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3Zz1qmn3z6oEJXC7axHaBujAYcuRf8B16RjPN6uaJUcrREEtXbshUBKMX5gnJUoRJX3oCqqSgtcRasT38ZXcU5bY,1710700429,2024-03-17T18:33:49,0.000025,,,,,,,Solana,SOL,4LCjZVmGrn4fPc2VYvoYsu61RtjKetoERfRWZwbw7pyk,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,48BNbLazGf5EWQtu56obTaFoVeYd6aLD2cTi7R7tvwShb1EGFxboZx2sKVV6bKYDkpLWTsCcRzfp2iULT9ykUBHQ,1710700422,2024-03-17T18:33:42,0.000025,,,,,,,Solana,SOL,4oKTGcy72H9L4Y7ey8iEVCdy4RLfd8tzXHNoCqwVxMhz,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2gU2DqEv7poVDPyy6VvFRJtSAVSwLmegvrKBrHZKKLcUXaJSTeNXi7RrG2JbsSABa8KNWz9Ddg1Abs7VDJMCXPyd,1710700395,2024-03-17T18:33:15,0.0000052,,,,,,,Solana,SOL,56rCgRaZPfhWXUPbPqC3tLck8ZBh5MfF5ySTR9snUcDQ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,3
SolTransfer,4hAbWQRsLDAkazx53QY3uRupnJN3bygpxqUz4QTqjDU6HYiFPbraT4e4Az96rBF2uvagw98Ax1PYSKshQwWs3rCF,1710700373,2024-03-17T18:32:53,0.000025,,,,,,,Solana,SOL,GjSEqniqfBek4moBcT1oAPYE4abadduYB12AdV5TDzYK,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,5.11977
SolTransfer,543uqgVpLBKuC2nQAfAVHn1Ts68iGim5tZ68sYqPjDTu2ZjqzUebfQxBWXVHP9mbDkrWUzePiwjpUbhxjUVUJKuW,1710700372,2024-03-17T18:32:52,0.000005,,,,,,,Solana,SOL,FTLXZeYebuPymdVQCZ5oWHTNQAwZLM8Ge121zqLa2WYp,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5K1W45CcQEZFEnSZn2qQuxmtg1F6rrDa1bPXc9MAWL4q6NxegpHRc6psbQvkLF4X4FgN556HQWvdSSLuJginuQqM,1710700358,2024-03-17T18:32:38,0.000025,,,,,,,Solana,SOL,6diB7edJ4fXpG2vrSvtqRG9KA32aC4efPpFEcXqXMHk3,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5jM1n1r2mHZxjBB8VJgp93JJSmvVo8GD99MEfZTd5VhdYDn9qYRqe3bywhJSiJffpvonDmXoiNYcip3KYUzXpYMG,1710700355,2024-03-17T18:32:35,0.000025,,,,,,,Solana,SOL,5o55XVtKv6ZspH16zgsevRS6XMua6oxpPJtDELGZZb2T,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,21kDpwTuWJMf7oynBCT6GPZeDkTZyEVVERJyeJiXMUMPtDYTvriKBzE5KgZvbHaAJDoTiY8B57kb2sdukhqJJeMD,1710700342,2024-03-17T18:32:22,0.000025,,,,,,,Solana,SOL,4BkFUk29FqamyxDAsRK6rjkwPHRxg7KgvkDjs1v6sT5z,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3cKg3BGoAGJuZz2JZUawKhbNwkbY7VRGR7fqDapKo2baiosDJbTvYxBTa2DshTQ34pA4cTPFvSohYokgsMTsCnos,1710700341,2024-03-17T18:32:21,0.000025,,,,,,,Solana,SOL,4P9rSc4aYLw9DP1Ggng75RMdKyZvcqxnc689fuJXibAw,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4ks2hA2HAXSLEcAVPfXJudq7QodF9HRewsDt1rhmvQ933wjy8ysxebumSQBm1pH8cDrArwBATz7ypP5BKs2Ct5WQ,1710700276,2024-03-17T18:31:16,0.000025,,,,,,,Solana,SOL,9JcjygyyPaW2QRTAbjNhyoi13HpnbaYciTgULGpXetzs,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4WLNHVzX642npjk12U9zbVvGVLskb8gTbvqZmkE6L1A1z8AcJXybZuDZqmvuPtaQp3YPUVvaxWCoAeRXJAu7Fkvp,1710700275,2024-03-17T18:31:15,0.000025,,,,,,,Solana,SOL,5mQjVUBdo47BFEdTtKB2GuyBsFAoDmb3mUMdzX2Eah3e,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.1
SolTransfer,GGE7YPSQKUGHsNce1wSW5vPaKXYaFLNz6DQK7aMawqex4fCfV5zspD4dhZkqwyHfbu8Q7aEFKif5Y9QnPPbTmuZ,1710700269,2024-03-17T18:31:09,0.000025,,,,,,,Solana,SOL,jKR27CGec793kgnHUzu3z8rC9VBLuWvMJqu1di3hydC,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,YcbKQSH4ayHhbsm5WiT2QTCpLtqabcFbh3Bh1PARZrFYC38uirQQCzppJUvYLhcdVxPiVDnfuQRC4j76GDN82jy,1710700265,2024-03-17T18:31:05,0.000025,,,,,,,Solana,SOL,4odysYPB5qi32wjndy5UEuCgnfdCPcfzKZHWjGogao52,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,55KLwcD5WoSZx5b6irMt43BQXBiDav8iHLa3RGEC6KbCT4Q6cgg5Q42X7s3NnmbSiTETBmPBYnjiiMPrAiy5ZErY,1710700194,2024-03-17T18:29:54,0.000025,,,,,,,Solana,SOL,8rnXJqfX6piRfHTMSAPx4EVEogiWAzykDn5krAQEq1KQ,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,rAHdY8viTYGowqeL9XaZ6TtYwp4gjWsdstAR1Ms8aPkujvqfjKQ2y6Vq9Lfcc56CLEcCPYFHEA9VZ38b5siMSjC,1710700183,2024-03-17T18:29:43,0.000025,,,,,,,Solana,SOL,3ECpMP8y9iUL2WYCgJMbAKayKYmZcy69WMkqR3khGbfc,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5Zw188HFgCTG76sfN5EWRaFctfMqg97t8MtJdpouSSwdqYdvhoLUNiVLW7bYcTcawj4436tzHym6CxWGuSYjKp2a,1710700168,2024-03-17T18:29:28,0.000025,,,,,,,Solana,SOL,5KD3ADSoC8ESCLkvdVzfvYUsfyZQ76nNNSbHxY6353Br,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,52fph7fwtDebTAgeEU7hVpW63uLpkDSBJNoxwEgQQdVqMQr5K1PgULptVGpsFW3hgqs3i3GvXUVCy2uH1yjrpDp6,1710700151,2024-03-17T18:29:11,0.000025,,,,,,,Solana,SOL,528Q8PnbZ4tXGgJ9TVRkuyE83UhCRe3RGEDQdpC9yYdf,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,2Bq3o2zYfuRqotscCoVyicUMtHDer6zpwjtF3A2yABD8XFXVncRDYxoA7gEit3u5w7eJioe7qyja2NitQtHTSuc9,1710700130,2024-03-17T18:28:50,0.000025,,,,,,,Solana,SOL,4tR9qPtD8EgudAQsPPrCpkkhosw9ZLa5jrn6Ws9VPw49,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.001
SolTransfer,59sDnVoGGHJxEwXttwn9z7Ya9pcWNpHHXTkr7jjkHLYEWtsxsoR6B83h4qCkNXSxGSD2raBkUSs54WaZr9kheNe3,1710700107,2024-03-17T18:28:27,0.000025,,,,,,,Solana,SOL,7jWsyajDEX34LdGucmRLsWq1azrYoUGm6gW2QuaQC9r8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.009
SolTransfer,5o5eexxhHtuLRd2mdGsam98ZtWumLSkADv7Vz3VWfwM11yywV8m7njcSfjD1iQQtgQ4K5sQ1iwLcVKoavj55M1vg,1710700063,2024-03-17T18:27:43,0.000025,,,,,,,Solana,SOL,HbQPjx7YcdC8kHRffr7AJYtQbCWkLZ5RhGB5y5D1KGSn,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.05
SolTransfer,2kmx86NgQoA9AGYoAZ1gxZgJBD8MJcug84iMxDH4m5W5GGd8FNkJqgF3bf2U1VKJWheGN5Wfm3FJhrYCQsQjTwVG,1710699916,2024-03-17T18:25:16,0.000025,,,,,,,Solana,SOL,8soeyRNAFs5j8aVBCkDkm32admuvsexZ3kT6FKSEeuFP,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,feTgetGYqUMERh6F4dB94D9vktmg6ab9y2H5oQTm1kuFtKbebvoBX3A45Wgd6zLRTacPCSLFGNtwtDTUeweVQxi,1710699868,2024-03-17T18:24:28,0.000025,,,,,,,Solana,SOL,2CFwzohchGzxDWMsydfM6QaPaEXbVhNtVxj9oobazYvp,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.235059079
SolTransfer,5RePF8yAqqDgEhwZu5j6PWZm4D8LbCcK2isZQP78kca9D9Y7NNEyzWVSB9aZmWvcxoHyhRXG3d1jyxKxrBvfH3My,1710699864,2024-03-17T18:24:24,0.000054,,,,,,,Solana,SOL,FczaK2tCbV2LZfK4Y5ejwJqmpuLnuSzaoanUc588NqQ1,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5PQ87Jgf61Fh1uGJiNPPc1CMffEG9Z889xJ8EKbwWreW4BVUUZ4eWu8aTZXJEH1VFmD1HzQdXHv9DaQkvrpTqJV7,1710699844,2024-03-17T18:24:04,0.000054,,,,,,,Solana,SOL,3tG3qyX338fnX7whMvahXvwFjjmKutbPHZWmUQkPRSTy,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,4dvc7FCF76YwzGH7wFv83KnqCL7yGxHWWcVYHwnErkix6eZk4UZMBDaUvJfmvrVTKawDbrYCb5GB8giVtgAvJ6oQ,1710699830,2024-03-17T18:23:50,0.000025,,,,,,,Solana,SOL,Fp3YVizQ8CyUam8W8Mx9ULyZrCmuhdGGVwxu6ruUauff,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,3d6dbAMu8nWbU1JzgPt5X14AGEFX944aKzPRNj98HJXfHvvrZan9s1st3NF3MMha4sLiFe28RLDNfrhiLg66Po2u,1710699778,2024-03-17T18:22:58,0.000025,,,,,,,Solana,SOL,G2Ta33r5sDp82zHVnqZxeWn3baCcVicP7HuWpAhg3FVe,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5UydMxWrsP458nJt1ZphKq211cuMYvneuzoELrzyDaAfLTJ2gSy1WwzHydgCTXjfSiGxaQW7WebonGtSXXTVeUun,1710699772,2024-03-17T18:22:52,0.000305,,,,,,,Solana,SOL,9vu5hmG31penmhVJsKtnws5owEjegAGL5NPptYhKckMj,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.01
SolTransfer,61HGKk7eMJiUNLSERJvFJLuzuBrUusKJuDFAhtEUoK9VC6XrBNCrjEYnWGHaCcBMSQF5YGv8h7PdNxrbXytEsdeV,1710699734,2024-03-17T18:22:14,0.000025,,,,,,,Solana,SOL,9iXndc4QZZoxQEKdZ5nGzhzJ7SUNF6JseSMp5DXwBKce,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,0.006
SolTransfer,aJjDBB3o4kctSoQK9GLhXpaEMuZFQ8rvdeQH3J4zW7x93TYcWDtJ7PA88P53cpoJwbV95Dc6eDnaLRE2U5mmwJo,1710699726,2024-03-17T18:22:06,0.000013,,,,,,,Solana,SOL,CfuhjRpZ21vxt3NhEgkm8pRHQCiWTE2zAwR4vUXF3WAT,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,2
SolTransfer,2BNePecNZyoZo7S8CQ5RzGyJBjFddDtrYY9LftncrgMUPot5TaNmy3L72NaVYP9T9D6Srjugx7BbfAjFTFtvpwZZ,1710699708,2024-03-17T18:21:48,0.000054,,,,,,,Solana,SOL,AjepVEjSNH3mA7vrJ3zxZNShgEZ7ZyAhYg25N9gpcjCw,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.03
SolTransfer,31dcttybGMor2Ua7qGBWYwu522amMJCdTLeVBWgHmMFhwL7H8zHRpuqptoxcA6EJpx5nVUvD98NxXgxyprAKHJos,1710699697,2024-03-17T18:21:37,0.000025,,,,,,,Solana,SOL,9TDbdWmvTsnaSGC5iuPdf4YurtNBXSWrKatpPQhdDPkt,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,4
SolTransfer,3k4TuR7tqphtMveVPRuSGdns8TLBcs3V36ZHdNeixBKwTFszK6rdsx642NG5MXbWXUA7JMssopGG2SGJ6VQhGZHj,1710699647,2024-03-17T18:20:47,0.000054,,,,,,,Solana,SOL,H38XiRNEVp53pWvAdF8aFvrizNh62M1af4w7QajF62C8,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1
SolTransfer,5YGmdU9x3EdVDgBuYNBgAk56MrVgbeiehfes8Gh5dg6oMWMp4TUJigxLNLRhGKpQoaTqg9L5hrq3wQw82ktzmsLZ,1710699626,2024-03-17T18:20:26,0.000025,,,,,,,Solana,SOL,3PP558sWgkjmVDvkCRmizFuLy3mkE1Vd9e5SRUd8bo9T,6nbnQJJJ2RyJAcUQkcbV4rUXzh98AbZxmXovc184Y9sd,1.02
